game,commence_time,market,player,side,line,best_price,book,books_at_line,projection,base_projection,projection_delta,dynamic_sigma,probability_model,season_matches,last10_projection,last10_matches,last5_projection,last5_matches,wheelo_support,stat_gap,model_probability,market_probability,model_edge,ev_per_unit,live_qi,signal,alt_line_score,book_market_reliability,stake_units,thorp_full_kelly_pct,thorp_bankroll_pct,thorp_kelly_fraction,thorp_allocation_note,portfolio_selection,selection_rank,why_not_selected,line_selection,ladder_note,matched_wheelo,market_key,raw_player
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Josh Worrell,Over,24.5,1.87,PointsBet (AU),2,23.485,24.182,-0.697,5.903,normal_cc,11,23.9,10,22.4,5,Model lean against,-1.0150000000000006,0.4317398072387495,0.5,-0.0682601927612505,-0.19264656046353845,42.2,PASS,,0.98,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Josh Worrell
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Josh Worrell,Under,24.5,1.89,SportsBet,2,23.485,24.182,-0.697,5.903,normal_cc,11,23.9,10,22.4,5,Model lean support,1.0150000000000006,0.5682601927612505,0.4932975871313674,0.0749626056298831,0.07401176431876344,76.5,B_BET,0.03815,0.99,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,BEST_RISK_ADJUSTED,,True,player_disposals,Josh Worrell
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Rory Laird,Over,24.5,1.87,PointsBet (AU),2,24.478,24.222,0.256,5.751,normal_cc,9,24.125,8,25.0,5,Model neutral,-0.021999999999998465,0.49847388127931647,0.5,-0.0015261187206835336,-0.06785384200767819,60.8,PASS,,0.98,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Rory Laird
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Rory Laird,Under,24.5,1.88,SportsBet,2,24.478,24.222,0.256,5.751,normal_cc,9,24.125,8,25.0,5,Model neutral,0.021999999999998465,0.5015261187206835,0.4959785522788205,0.00554756644186305,-0.05713089680511496,61.6,PASS,,0.99,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Rory Laird
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Wayne Milera,Over,26.5,1.89,SportsBet,2,26.325,26.273,0.052,5.802,normal_cc,11,25.5,10,27.2,5,Model neutral,-0.1750000000000007,0.48796892194673,0.4932975871313674,-0.005328665184637371,-0.07773873752068028,60.5,PASS,,0.99,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Wayne Milera
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Wayne Milera,Under,26.5,1.87,PointsBet (AU),2,26.325,26.273,0.052,5.802,normal_cc,11,25.5,10,27.2,5,Model neutral,0.1750000000000007,0.51203107805327,0.5,0.012031078053269972,-0.04250188404038513,62.2,PASS,,0.98,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Wayne Milera
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Jordan Dawson,Over,24.5,1.87,PointsBet (AU),2,26.269,25.5,0.769,6.094,normal_cc,8,26.143,7,27.25,4,Model lean support,1.7689999999999984,0.6142010948170153,0.47910863509749296,0.13509245971952238,0.14855604730781868,82.5,B_BET,0.08666,0.98,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,BEST_RISK_ADJUSTED,,True,player_disposals,Jordan Dawson
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Jordan Dawson,Under,24.5,1.89,SportsBet,2,26.269,25.5,0.769,6.094,normal_cc,8,26.143,7,27.25,4,Model lean against,-1.7689999999999984,0.38579890518298465,0.49193548387096786,-0.10613657868798321,-0.27084006920415904,38.4,PASS,,0.99,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Jordan Dawson
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Bailey Smith,Over,32.5,1.87,PointsBet (AU),2,33.236,32.583,0.653,5.83,normal_cc,12,33.7,10,33.4,5,Model neutral,0.7359999999999971,0.5502304374289271,0.5,0.05023043742892708,0.028930917992093796,66.0,PASS,,0.98,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Bailey Smith
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Bailey Smith,Under,32.5,1.87,SportsBet,2,33.236,32.583,0.653,5.83,normal_cc,12,33.7,10,33.4,5,Model neutral,-0.7359999999999971,0.4497695625710729,0.49865951742627346,-0.048889954855200535,-0.15893091799209358,56.1,PASS,,0.99,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Bailey Smith
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Max Holmes,Over,28.5,1.88,SportsBet,2,29.223,29.167,0.056,5.627,normal_cc,12,28.9,10,29.6,5,Model neutral,0.722999999999999,0.5511184639960729,0.4959785522788205,0.05513991171725241,0.03610271231261697,66.5,PASS,,0.99,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Max Holmes
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Max Holmes,Under,28.5,1.87,PointsBet (AU),2,29.223,29.167,0.056,5.627,normal_cc,12,28.9,10,29.6,5,Model neutral,-0.722999999999999,0.44888153600392705,0.5,-0.05111846399607295,-0.1605915276726564,55.9,PASS,,0.98,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Max Holmes
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Tom Stewart,Over,20.5,1.87,SportsBet,2,20.676,21.25,-0.574,5.798,normal_cc,12,20.4,10,20.4,5,Model neutral,0.17599999999999838,0.5121081510557477,0.49865951742627346,0.013448633629474238,-0.04235775752575177,62.3,PASS,,0.99,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Thomas Stewart
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Tom Stewart,Under,20.5,1.87,PointsBet (AU),2,20.676,21.25,-0.574,5.798,normal_cc,12,20.4,10,20.4,5,Model neutral,-0.17599999999999838,0.48789184894425236,0.5,-0.01210815105574764,-0.08764224247424801,59.8,PASS,,0.98,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Thomas Stewart
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Tanner Bruhn,Over,22.5,1.91,SportsBet,2,20.967,22.091,-1.124,6.14,normal_cc,11,20.889,9,19.75,4,Model lean against,-1.5330000000000013,0.40141962996991265,0.48930481283422456,-0.0878851828643119,-0.23328850675746682,40.2,PASS,,0.99,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_disposals,Tanner Bruhn
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Disposals,Tanner Bruhn,Under,22.5,1.87,PointsBet (AU),2,20.967,22.091,-1.124,6.14,normal_cc,11,20.889,9,19.75,4,Model lean support,1.5330000000000013,0.5985803700300873,0.5,0.09858037003008735,0.11934529195626342,78.9,B_BET,0.06531,0.98,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,BEST_RISK_ADJUSTED,,True,player_disposals,Tanner Bruhn
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Alex Neal-Bullen,Over,0.5,2.0,PointsBet (AU),3,0.628,0.7,-0.072,0.894,negative_binomial,10,0.6666666666666666,9,0.5,4,Model lean support,0.128,0.4261166353893967,0.5,-0.0738833646106033,-0.1477667292212066,60.1,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Alex Neal-Bullen
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Ben Keays,Over,0.5,1.36,PointsBet (AU),3,1.262,1.1818181818181819,0.08,0.897,poisson,11,1.2,10,1.4,5,Model strong support,0.762,0.7169127146231925,0.7352941176470588,-0.01838140302386626,-0.02499870811245808,73.7,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Ben Keays
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Callum Ah Chee,Over,0.5,1.51,Bet Right,3,0.917,0.6666666666666666,0.25,1.241,negative_binomial,3,1.0,2,2.0,1,Model strong support,0.41700000000000004,0.503279030546654,0.6622516556291391,-0.1589726250824851,-0.24004866387455248,59.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Callum Ah Chee
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Darcy Fogarty,Over,0.5,1.13,PointsBet (AU),3,1.389,1.4,-0.011,0.943,poisson,5,1.25,4,1.5,2,Model strong support,0.889,0.750675495484525,0.8849557522123894,-0.13428025672786448,-0.15173669010248692,62.1,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Darcy Fogarty
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Jordan Dawson,Over,0.5,1.99,Bet Right,3,1.213,1.125,0.088,0.919,poisson,8,1.2857142857142858,7,1.25,4,Model strong support,0.7130000000000001,0.7026959718615269,0.5025125628140703,0.20018340904745657,0.39836498400443854,93.5,A_BET,0.23441,1.0,0.75,40.24,0.75,0.125,"Thorp fractional Kelly: full Kelly 40.24% bankroll, 0.12x fraction, capped at 0.75%.",PORTFOLIO_BET,5,,BEST_RISK_ADJUSTED,,True,player_goals_scored_over,Jordan Dawson
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Josh Rachele,Over,0.5,1.37,SportsBet,3,1.646,1.6363636363636365,0.01,0.867,poisson,11,1.7,10,1.6,5,Model strong support,1.146,0.8071803532949113,0.7299270072992701,0.07725334599564126,0.10583708401402858,83.2,LEAN,0.06149,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,Alternate ladder line; better risk-adjusted version kept.,LADDER_OPTION,Over 1.5 @ 2.8 EV 37.1%; Over 0.5 @ 1.37 EV 10.6%,True,player_goals_scored_over,Josh Rachele
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Taylor Walker,Over,0.5,1.14,PointsBet (AU),3,1.428,1.5714285714285714,-0.143,1.108,poisson,7,1.8333333333333333,6,0.5,2,Model strong support,0.9279999999999999,0.7602119809746752,0.8771929824561404,-0.11698100148146517,-0.13335834168887029,63.8,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Taylor Walker
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Toby Murray,Over,0.5,1.69,Bet Right,3,0.933,0.8333333333333334,0.1,0.949,poisson,6,1.0,5,1.0,5,Model strong support,0.43300000000000005,0.6066281770419779,0.591715976331361,0.01491220071061694,0.02520161920094255,77.0,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Toby Murray
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Brayden Cook,Over,0.5,2.85,PointsBet (AU),3,0.549,0.5454545454545454,0.004,0.868,negative_binomial,11,0.5,10,0.6,5,Model neutral,0.049000000000000044,0.3729247313209454,0.3508771929824561,0.02204753833848927,0.06283548426469432,61.7,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Brayden Cook
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Daniel Curtin,Over,0.5,2.55,PointsBet (AU),3,0.25,0.25,0.0,0.911,negative_binomial,4,0.25,4,0.25,4,Model strong against,-0.25,0.12130190661743456,0.3921568627450981,-0.2708549561276635,-0.6906801381255419,21.5,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Daniel Curtin
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Jake Soligo,Over,0.5,2.15,PointsBet (AU),3,0.68,0.6666666666666666,0.013,0.883,negative_binomial,9,0.625,8,0.75,4,Model lean support,0.18000000000000005,0.4698246026630777,0.46511627906976744,0.0047083235933102485,0.010122895725616976,68.0,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Jake Soligo
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Lachlan McAndrew,Over,0.5,2.85,PointsBet (AU),3,0.523,0.36363636363636365,0.159,0.944,negative_binomial,11,0.4,10,0.8,5,Model neutral,0.02300000000000002,0.3269677318420927,0.3508771929824561,-0.02390946114036341,-0.06814196425003571,57.1,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Lachlan McAndrew
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Zac Taylor,Over,0.5,2.85,Bet Right,3,0.431,0.5555555555555556,-0.125,0.935,negative_binomial,9,0.5555555555555556,9,0.2,5,Model lean against,-0.069,0.2565164090537153,0.3508771929824561,-0.09436078392874081,-0.26892823419691136,38.1,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Zac Taylor
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,James Peatling,Over,0.5,3.7,PointsBet (AU),3,0.388,0.36363636363636365,0.024,0.863,negative_binomial,11,0.4,10,0.4,5,Model lean against,-0.11199999999999999,0.24054190961493505,0.27027027027027023,-0.029728360655335184,-0.10999493442474029,44.5,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,James Peatling
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Brad Close,Over,0.5,1.63,PointsBet (AU),3,0.931,0.8,0.131,0.92,poisson,10,1.0,8,1.0,5,Model strong support,0.43100000000000005,0.6058406461276578,0.6134969325153374,-0.007656286387679678,-0.01247974681191788,74.7,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Bradley Close
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Jack Henry,Over,0.5,1.81,SportsBet,3,0.645,0.5,0.145,0.972,negative_binomial,8,0.5,6,1.0,3,Model lean support,0.14500000000000002,0.41122560926798923,0.5524861878453039,-0.14126057857731467,-0.25568164722493947,53.4,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Jack Henry
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Jack Martin,Over,0.5,1.44,PointsBet (AU),3,1.271,1.2,0.071,0.886,poisson,10,1.375,8,1.25,4,Model strong support,0.7709999999999999,0.7194490694743813,0.6944444444444444,0.025004625029936833,0.03600666004310904,78.0,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Jack Martin
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Jeremy Cameron,Over,0.5,1.06,PointsBet (AU),3,2.996,3.090909090909091,-0.095,0.91,poisson,11,3.1,10,2.8,5,Model strong support,2.496,0.9500133845305241,0.9433962264150942,0.006617158115429844,0.007014187602355504,76.2,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Jeremy Cameron
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Oliver Dempsey,Over,0.5,1.69,PointsBet (AU),3,0.865,1.0,-0.135,0.92,poisson,12,0.8,10,0.8,5,Model strong support,0.365,0.5789484473726788,0.591715976331361,-0.012767528958682162,-0.02157712394017286,74.2,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Ollie Dempsey
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Oliver Henry,Over,0.5,1.24,PointsBet (AU),3,1.941,1.8181818181818181,0.123,0.93,poisson,11,1.8,10,2.2,5,Model strong support,1.441,0.8564396823440446,0.8064516129032259,0.04998806944081868,0.06198520610661529,80.5,LEAN,0.03351,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,Alternate ladder line; better risk-adjusted version kept.,LADDER_OPTION,Over 1.5 @ 2.1 EV 21.3%; Over 0.5 @ 1.24 EV 6.2%,True,player_goals_scored_over,Oliver Henry
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Patrick Dangerfield,Over,0.5,1.42,PointsBet (AU),3,1.24,1.25,-0.01,0.886,poisson,8,1.2857142857142858,7,1.2,5,Model strong support,0.74,0.7106157820609493,0.7042253521126761,0.006390429948273213,0.009074410526547894,76.1,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Patrick Dangerfield
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Shannon Neale,Over,0.5,1.22,PointsBet (AU),3,1.608,1.8333333333333333,-0.225,0.972,poisson,12,1.6,10,1.4,5,Model strong support,1.108,0.7997122106548269,0.819672131147541,-0.01995992049271411,-0.024351103001111207,73.5,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Shannon Neale
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Shaun Mannagh,Over,0.5,1.44,PointsBet (AU),3,2.027,1.6666666666666667,0.36,1.089,poisson,12,1.6,10,2.8,5,Model strong support,1.5270000000000001,0.8682698806867629,0.6944444444444444,0.1738254362423185,0.2503086281889386,92.9,A_BET,0.15779,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,Alternate ladder line; better risk-adjusted version kept.,LADDER_OPTION,Over 1.5 @ 2.95 EV 77.4%; Over 0.5 @ 1.44 EV 25.0%,True,player_goals_scored_over,Shaun Mannagh
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Bailey Smith,Over,0.5,3.0,PointsBet (AU),3,0.534,0.5,0.034,0.87,negative_binomial,12,0.5,10,0.6,5,Model neutral,0.03400000000000003,0.35998588813991406,0.3333333333333333,0.02665255480658074,0.07995766441974217,62.2,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Bailey Smith
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Gryan Miers,Over,0.5,3.4,PointsBet (AU),3,0.0,0.0,0.0,0.87,negative_binomial,8,0.0,6,0.0,3,Model strong against,-0.5,0.01,0.29411764705882354,-0.28411764705882353,-0.966,21.5,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Gryan Miers
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Mark Blicavs,Over,0.5,3.4,PointsBet (AU),3,0.091,0.1111111111111111,-0.02,0.886,negative_binomial,9,0.14285714285714285,7,0.0,3,Model strong against,-0.40900000000000003,0.025384306336298734,0.29411764705882354,-0.2687333407225248,-0.9136933584565843,21.5,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Mark Blicavs
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Max Holmes,Over,0.5,3.6,PointsBet (AU),3,0.318,0.25,0.068,0.888,negative_binomial,12,0.3,10,0.4,5,Model lean against,-0.182,0.17730233711963939,0.2777777777777778,-0.1004754406581384,-0.36171158636929823,37.5,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Max Holmes
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Mitchell Edwards,Over,0.5,4.4,PointsBet (AU),3,0.0,0.0,0.0,0.85,negative_binomial,10,0.0,9,0.0,4,Model strong against,-0.5,0.01,0.22727272727272727,-0.21727272727272726,-0.956,21.5,PASS,,0.92,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Mitchell Edwards
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Darcy Fogarty,Over,1.5,1.74,SportsBet,6,1.389,1.4,-0.011,0.943,poisson,5,1.25,4,1.5,2,Model lean against,-0.11099999999999999,0.40436375871252994,0.5747126436781609,-0.17034888496563094,-0.2964070598401979,32.0,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Darcy Fogarty
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Taylor Walker,Over,1.5,1.75,SportsBet,6,1.428,1.5714285714285714,-0.143,1.108,poisson,7,1.8333333333333333,6,0.5,2,Model lean against,-0.07200000000000006,0.4177946898065117,0.5714285714285714,-0.1536338816220597,-0.26885929283860455,33.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Taylor Walker
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Ben Keays,Over,1.5,2.6,SportsBet,6,1.262,1.1818181818181819,0.08,0.897,poisson,11,1.2,10,1.4,5,Model lean against,-0.238,0.35965656047766137,0.3846153846153846,-0.024958824137723212,-0.06489294275808044,46.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Ben Keays
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Josh Rachele,Over,1.5,2.8,SportsBet,6,1.646,1.6363636363636365,0.01,0.867,poisson,11,1.7,10,1.6,5,Model lean support,0.1459999999999999,0.48979921481833544,0.35714285714285715,0.1326563576754783,0.3714378014913391,82.3,LEAN,0.14676,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,Lean only: positive angle but not strong enough for portfolio.,BEST_RISK_ADJUSTED,Over 1.5 @ 2.8 EV 37.1%; Over 0.5 @ 1.37 EV 10.6%,True,player_goals_scored_over,Josh Rachele
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Callum Ah Chee,Over,1.5,3.5,SportsBet,6,0.917,0.6666666666666666,0.25,1.241,negative_binomial,3,1.0,2,2.0,1,Model strong against,-0.583,0.23206784147110882,0.2857142857142857,-0.05364644424317688,-0.18776255485111915,35.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Callum Ah Chee
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Toby Murray,Over,1.5,4.6,SportsBet,6,0.933,0.8333333333333334,0.1,0.949,poisson,6,1.0,5,1.0,5,Model strong against,-0.567,0.23961226622214327,0.2173913043478261,0.022220961874317158,0.10221642462185887,43.2,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Toby Murray
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Alex Neal-Bullen,Over,1.5,6.25,SportsBet,6,0.628,0.7,-0.072,0.894,negative_binomial,10,0.6666666666666666,9,0.5,4,Model strong against,-0.872,0.14293317409812833,0.16,-0.01706682590187167,-0.10666766188669796,39.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Alex Neal-Bullen
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Jordan Dawson,Over,1.5,6.25,SportsBet,6,1.213,1.125,0.088,0.919,poisson,8,1.2857142857142858,7,1.25,4,Model strong against,-0.2869999999999999,0.3420661857295588,0.16,0.18206618572955882,1.1379136608097427,59.0,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Jordan Dawson
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Jake Soligo,Over,1.5,7.75,Ladbrokes,6,0.68,0.6666666666666666,0.013,0.883,negative_binomial,9,0.625,8,0.75,4,Model strong against,-0.82,0.15540038514995014,0.12903225806451613,0.026368127085434012,0.2043529849121135,43.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Jake Soligo
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Daniel Curtin,Over,1.5,10.5,Ladbrokes,6,0.25,0.25,0.0,0.911,negative_binomial,4,0.25,4,0.25,4,Model strong against,-1.25,0.05512858308855606,0.09523809523809523,-0.04010951214953917,-0.4211498775701614,37.0,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Daniel Curtin
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Goals,Brayden Cook,Over,1.5,12.0,SportsBet,6,0.549,0.5454545454545454,0.004,0.868,negative_binomial,11,0.5,10,0.6,5,Model strong against,-0.951,0.1220684896095906,0.08333333333333333,0.038735156276257274,0.46482187531508723,44.9,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_goals_scored_over,Brayden Cook
