captured_datetime,match_datetime,game,player,market,type,line,best_price,bookie,qi,bet_size,final_stat,stat,market_bucket,captured_qi_tier,wheelo_projection,season_projection,last5_projection,last10_projection,dynamic_sigma,probability_model,model_stat_edge,model_support,model_probability,market_implied_probability,model_edge,model_qi_num,model_qi_tier,bet_rule,win,profit
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Rowbottom,Goals Scored Over,Over,0.5,2.01,Bet Right,60.5,$30,1,Goals_Avg,Goals,QI 60-69,0.03,0.091,0.0,0.0,0.882,negative_binomial,-0.47,Model strong against,0.01,0.4975,-0.4875,18.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Sam Clohesy,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.24,0.286,0.0,0.333,0.937,negative_binomial,-0.26,Model strong against,0.1105,0.339,-0.2285,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Alex Davies,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.527,0.5,0.5,0.6,0.907,negative_binomial,0.027,Model neutral,0.3419,0.3509,-0.009,55.6,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lachlan Weller,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.595,0.5,0.75,0.556,0.907,negative_binomial,0.095,Model lean support,0.3958,0.3509,0.0449,69.0,QI 60-69,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Tom Atkins,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.131,0.091,0.2,0.1,0.873,negative_binomial,-0.369,Model strong against,0.0468,0.339,-0.2922,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark Blicavs,Goals Scored Over,Over,0.5,2.80,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.096,0.125,0.0,0.143,0.897,negative_binomial,-0.404,Model strong against,0.0273,0.3571,-0.3299,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jhye Clark,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,1,Goals_Avg,Goals,QI 60-69,0.636,0.667,,0.5,0.98,negative_binomial,0.136,Model lean support,0.4018,0.339,0.0629,70.8,QI 70-79,PASS,True,0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Sam De Koning,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.073,0.1,0.0,0.111,0.871,negative_binomial,-0.427,Model strong against,0.018,0.339,-0.321,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zach Guthrie,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.131,0.091,0.2,0.1,0.873,negative_binomial,-0.369,Model strong against,0.0468,0.339,-0.2922,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Gryan Miers,Goals Scored Over,Over,0.5,2.30,Bet Right,60.5,$30,0,Goals_Avg,Goals,QI 60-69,0.0,0.0,0.0,0.0,0.881,negative_binomial,-0.5,Model strong against,0.01,0.4348,-0.4248,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Oisin Mullin,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.131,0.091,0.2,0.1,0.873,negative_binomial,-0.369,Model strong against,0.0468,0.339,-0.2922,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark O'Connor,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.224,0.333,0.0,0.375,0.939,negative_binomial,-0.276,Model strong against,0.0993,0.339,-0.2397,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Smith,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.582,0.545,0.6,0.6,0.869,negative_binomial,0.082,Model lean support,0.3992,0.339,0.0602,70.5,QI 70-79,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,James Worpel,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.573,0.5,0.667,0.6,0.94,negative_binomial,0.073,Model lean support,0.3674,0.339,0.0284,67.3,QI 60-69,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Harry Rowston,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,1,Goals_Avg,Goals,QI 60-69,0.653,0.75,0.0,0.75,1.033,negative_binomial,0.153,Model lean support,0.3969,0.3509,0.0461,69.1,QI 60-69,PASS,True,0.0
2026-03-05 23:50:29,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Massimo D'Ambrosio,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.456,0.364,0.6,0.4,0.903,negative_binomial,-0.044,Model neutral,0.2856,0.339,-0.0534,51.2,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Finn Maginness,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.454,0.4,0.5,0.5,0.936,negative_binomial,-0.046,Model neutral,0.2746,0.339,-0.0644,50.1,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Darcy Fort,Goals Scored Over,Over,0.5,2.70,Bet Right,60.5,$25,1,Goals_Avg,Goals,QI 60-69,0.384,0.333,0.5,0.333,0.892,negative_binomial,-0.116,Model lean against,0.2297,0.3704,-0.1407,30.4,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Timothy English,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,2,Goals_Avg,Goals,QI 60-69,0.264,0.333,0.0,0.333,0.947,negative_binomial,-0.236,Model lean against,0.126,0.3922,-0.2661,26.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Joel Freijah,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.399,0.5,0.2,0.5,0.911,negative_binomial,-0.101,Model lean against,0.2371,0.3922,-0.1551,29.0,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Cooper Hynes,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.5,0.5,0.5,0.5,0.87,negative_binomial,0.0,Model neutral,0.332,0.3922,-0.0601,50.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Matthew Kennedy,Goals Scored Over,Over,0.5,2.35,Bet Right,60.5,$30,0,Goals_Avg,Goals,QI 60-69,0.133,0.2,0.0,0.2,0.891,negative_binomial,-0.367,Model strong against,0.0467,0.4255,-0.3788,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Beau McCreery,Goals Scored Over,Over,0.5,2.20,Betr,60.5,$30,2,Goals_Avg,Goals,QI 60-69,0.516,0.6,0.5,0.444,0.894,negative_binomial,0.016,Model neutral,0.3372,0.4545,-0.1173,44.8,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Sam Flanders,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.131,0.091,0.2,0.1,0.873,negative_binomial,-0.369,Model strong against,0.0468,0.339,-0.2922,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Bradley Hill,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,1,Goals_Avg,Goals,QI 60-69,0.548,0.545,0.6,0.5,0.868,negative_binomial,0.048,Model neutral,0.3721,0.339,0.0331,59.8,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jackson Macrae,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.0,0.0,0.0,0.0,0.891,negative_binomial,-0.5,Model strong against,0.01,0.3509,-0.3409,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Marcus Windhager,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.262,0.182,0.4,0.2,0.897,negative_binomial,-0.238,Model lean against,0.1323,0.3509,-0.2185,26.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Darcy Cameron,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,1,Goals_Avg,Goals,QI 60-69,0.035,0.1,0.0,0.0,0.885,negative_binomial,-0.465,Model strong against,0.01,0.339,-0.329,18.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Crisp,Goals Scored Over,Over,0.5,2.70,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.257,0.273,0.2,0.3,0.869,negative_binomial,-0.243,Model lean against,0.1332,0.3704,-0.2372,26.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Josh Daicos,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.131,0.091,0.2,0.1,0.873,negative_binomial,-0.369,Model strong against,0.0468,0.3922,-0.3454,18.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Steele Sidebottom,Goals Scored Over,Over,0.5,2.80,Bet Right,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.277,0.2,0.4,0.222,0.895,negative_binomial,-0.223,Model lean against,0.144,0.3571,-0.2131,26.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Justin McInerney,Goal Scorer Anytime,Over,0.5,2.45,PointsBet (AU),86.8,$25,3,Goals_Avg,Goals,QI 80-89,0.924,1.182,0.6,1.0,0.995,negative_binomial,0.424,Model strong support,0.5904,0.4082,0.1822,90.5,QI 90+,A_BET,True,0.73
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Timothy English,Goal Scorer Anytime,Over,0.5,2.85,Unibet,83.1,$25,2,Goals_Avg,Goals,QI 80-89,0.264,0.333,0.0,0.333,0.947,negative_binomial,-0.236,Model lean against,0.126,0.3509,-0.2249,26.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Logan McDonald,Disposals Over,Over,9.5,1.28,TAB,69.6,$60,11,Disposals,Disposals,QI 60-69,8.0,8.727,6.8,8.5,5.924,normal_cc,-1.5,Model lean against,0.4001,0.7812,-0.3812,29.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Max Gruzewski,Goal Scorer Anytime,Over,0.5,1.57,PointsBet (AU),68.5,$40,2,Goals_Avg,Goals,QI 60-69,1.471,1.333,2.0,1.333,1.002,poisson,0.971,Model strong support,0.7703,0.6369,0.1334,85.8,QI 80-89,A_BET,True,0.14
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Jordon,Disposals Over,Over,9.5,1.10,TAB,65.4,$95,16,Disposals,Disposals,QI 60-69,14.582,14.545,14.8,14.4,5.573,normal_cc,5.082,Model strong support,0.8191,0.9091,-0.09,66.5,QI 60-69,PASS,True,0.0
2026-03-05 23:50:29,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Lloyd Meek,Goal Scorer Anytime,Over,0.5,2.75,Unibet,65.2,$25,1,Goals_Avg,Goals,QI 60-69,0.224,0.273,0.2,0.2,0.876,negative_binomial,-0.276,Model strong against,0.1075,0.3636,-0.2562,18.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jacob Weitering,Disposals Over,Over,9.5,1.36,Unibet,63.5,$50,15,Disposals,Disposals,QI 60-69,12.923,13.333,12.25,13.125,5.816,normal_cc,3.423,Model strong support,0.7219,0.7353,-0.0134,74.2,QI 70-79,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Malcolm Rosas,Disposals Over,Over,9.5,1.36,Unibet,62.5,$50,10,Disposals,Disposals,QI 60-69,9.861,9.9,9.8,9.889,5.523,normal_cc,0.361,Model neutral,0.5261,0.7353,-0.2092,41.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Joel Amartey,Disposals Over,Over,9.5,1.49,Unibet,62.5,$45,7,Disposals,Disposals,QI 60-69,8.418,8.455,8.2,8.6,5.573,normal_cc,-1.082,Model lean against,0.423,0.6711,-0.2481,29.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Harry Dean,Disposals Over,Over,9.5,1.40,Unibet,62.5,$50,14,Disposals,Disposals,QI 60-69,9.562,10.0,9.2,9.5,5.807,normal_cc,0.062,Model neutral,0.5043,0.7143,-0.21,41.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Braeden Campbell,Goal Scorer Anytime,Over,0.5,1.45,TAB,62.5,$45,0,Goals_Avg,Goals,QI 60-69,,,,,0.85,no_projection,,No Model data match,,0.6897,,0.0,QI <60,PASS_NO_MODEL,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Goals Scored Over,Over,0.5,1.42,Betr,62.5,$50,1,Goals_Avg,Goals,QI 60-69,1.621,1.5,2.0,2.0,1.107,poisson,1.121,Model strong support,0.8023,0.7042,0.0981,82.3,QI 80-89,LEAN,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Goals Scored Over,Over,0.5,1.40,Betr,62.5,$50,2,Goals_Avg,Goals,QI 60-69,1.03,1.091,1.0,1.0,0.882,poisson,0.53,Model strong support,0.643,0.7143,-0.0713,65.4,QI 60-69,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Malcolm Rosas,Goals Scored Over,Over,0.5,1.48,Betr,62.5,$45,1,Goals_Avg,Goals,QI 60-69,1.345,1.3,1.4,1.333,0.876,poisson,0.845,Model strong support,0.7395,0.6757,0.0638,78.9,QI 70-79,LEAN,True,0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Christian Petracca,Goals Scored Over,Over,0.5,1.50,Betr,62.5,$45,3,Goals_Avg,Goals,QI 60-69,1.375,1.667,1.0,1.5,1.029,poisson,0.875,Model strong support,0.7472,0.6667,0.0805,80.5,QI 80-89,LEAN,True,0.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Charlie Cameron,Disposals Over,Over,9.5,1.28,TAB,62.5,$60,15,Disposals,Disposals,QI 60-69,12.602,12.4,13.0,12.4,5.622,normal_cc,3.102,Model strong support,0.7094,0.7812,-0.0718,68.3,QI 60-69,PASS,True,0.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Jordan Croft,Disposals Over,Over,9.5,1.48,TAB,62.5,$45,4,Disposals,Disposals,QI 60-69,7.492,7.0,11.0,7.0,6.4,normal_cc,-2.008,Model lean against,0.3769,0.6757,-0.2988,29.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Lewis Melican,Disposals Over,Over,9.5,1.55,Unibet,61.5,$45,7,Disposals,Disposals,QI 60-69,11.914,11.0,13.25,11.571,6.191,normal_cc,2.414,Model lean support,0.6517,0.6452,0.0065,68.2,QI 60-69,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Corey Warner,Goal Scorer Anytime,Over,0.5,1.55,TAB,61.5,$45,2,Goals_Avg,Goals,QI 60-69,0.698,0.5,1.0,0.5,1.047,negative_binomial,0.198,Model lean support,0.4244,0.6452,-0.2208,46.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Flynn Young,Goal Scorer Anytime,Over,0.5,1.90,TAB,61.5,$35,3,Goals_Avg,Goals,QI 60-69,0.0,0.0,0.0,0.0,0.942,negative_binomial,-0.5,Model strong against,0.01,0.5263,-0.5163,18.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Corey Warner,Goals Scored Over,Over,0.5,1.55,Betr,61.5,$45,2,Goals_Avg,Goals,QI 60-69,0.698,0.5,1.0,0.5,1.047,negative_binomial,0.198,Model lean support,0.4244,0.6452,-0.2208,46.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Elijah Hollands,Goals Scored Over,Over,0.5,1.95,Betr,61.5,$35,1,Goals_Avg,Goals,QI 60-69,0.582,0.833,0.0,0.8,1.077,negative_binomial,0.082,Model lean support,0.3325,0.5128,-0.1803,46.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Errol Gulden,Goals Scored Over,Over,0.5,1.80,Betr,61.5,$35,0,Goals_Avg,Goals,QI 60-69,0.551,0.5,,1.0,1.107,negative_binomial,0.051,Model lean support,0.3022,0.5556,-0.2534,46.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Flynn Young,Goals Scored Over,Over,0.5,1.90,Betr,61.5,$35,3,Goals_Avg,Goals,QI 60-69,0.0,0.0,0.0,0.0,0.942,negative_binomial,-0.5,Model strong against,0.01,0.5263,-0.5163,18.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Patrick Cripps,Goals Scored Over,Over,0.5,2.00,Betr,61.5,$30,0,Goals_Avg,Goals,QI 60-69,0.848,0.636,1.2,0.7,0.974,negative_binomial,0.348,Model strong support,0.5513,0.5,0.0513,77.6,QI 70-79,LEAN,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Zachary Williams,Goals Scored Over,Over,0.5,1.58,Betr,61.5,$40,0,Goals_Avg,Goals,QI 60-69,,,,,0.85,no_projection,,No Model data match,,0.6329,,0.0,QI <60,PASS_NO_MODEL,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bradley Close,Goals Scored Over,Over,0.5,1.75,Betr,61.5,$35,0,Goals_Avg,Goals,QI 60-69,1.035,0.889,1.2,1.0,0.943,poisson,0.535,Model strong support,0.6448,0.5714,0.0733,79.8,QI 70-79,LEAN,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Leo Lombard,Goals Scored Over,Over,0.5,1.60,Betr,61.5,$40,2,Goals_Avg,Goals,QI 60-69,0.447,0.545,0.4,0.4,0.901,negative_binomial,-0.053,Model lean against,0.2788,0.625,-0.3462,26.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ollie Dempsey,Goals Scored Over,Over,0.5,1.60,Betr,61.5,$40,4,Goals_Avg,Goals,QI 60-69,0.633,0.909,0.4,0.6,0.999,negative_binomial,0.133,Model lean support,0.3933,0.625,-0.2317,46.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Touk Miller,Goals Scored Over,Over,0.5,1.75,Betr,61.5,$35,1,Goals_Avg,Goals,QI 60-69,0.481,0.545,0.4,0.5,0.886,negative_binomial,-0.019,Model neutral,0.3112,0.5714,-0.2602,38.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Arthur Jones,Disposals Over,Over,9.5,1.60,TAB,61.5,$40,7,Disposals,Disposals,QI 60-69,13.38,12.6,15.333,12.6,6.426,normal_cc,3.88,Model strong support,0.727,0.625,0.102,85.7,QI 80-89,A_BET,False,-1.0
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Cooper Hynes,Disposals Over,Over,9.5,1.60,TAB,61.5,$40,12,Disposals,Disposals,QI 60-69,10.182,10.5,9.5,10.5,5.835,normal_cc,0.682,Model neutral,0.5465,0.625,-0.0785,51.7,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Disposals Over,Over,9.5,2.10,Unibet,60.5,$30,10,Disposals,Disposals,QI 60-69,8.137,8.5,7.0,7.0,6.553,normal_cc,-1.363,Model lean against,0.4176,0.4762,-0.0586,41.6,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Kemp,Disposals Over,Over,9.5,2.10,Unibet,60.5,$30,15,Disposals,Disposals,QI 60-69,11.645,11.636,12.0,11.3,5.623,normal_cc,2.145,Model lean support,0.6486,0.4762,0.1724,84.7,QI 80-89,B_BET,True,0.55
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jake Lloyd,Goal Scorer Anytime,Over,0.5,2.05,TAB,60.5,$30,0,Goals_Avg,Goals,QI 60-69,0.645,0.636,0.6,0.7,0.867,negative_binomial,0.145,Model lean support,0.4495,0.4878,-0.0383,60.7,QI 60-69,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Braeden Campbell,Goals Scored Over,Over,1.5,3.00,TAB,60.5,$25,0,Goals_Avg,Goals,QI 60-69,,,,,0.85,no_projection,,No Model data match,,0.3333,,0.0,QI <60,PASS_NO_MODEL,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Max Holmes,Goals Scored Over,Over,0.5,2.10,Betr,60.5,$30,0,Goals_Avg,Goals,QI 60-69,0.325,0.273,0.4,0.3,0.88,negative_binomial,-0.175,Model lean against,0.1846,0.4762,-0.2916,26.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Noah Anderson,Goals Scored Over,Over,0.5,2.25,Betr,60.5,$30,1,Goals_Avg,Goals,QI 60-69,0.379,0.4,0.4,0.333,0.859,negative_binomial,-0.121,Model lean against,0.2341,0.4444,-0.2104,26.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Anthony Caminiti,Goal Scorer Anytime,Over,0.5,2.65,Neds,60.5,$25,0,Goals_Avg,Goals,QI 60-69,0.475,0.375,0.6,0.429,0.929,negative_binomial,-0.025,Model neutral,0.2933,0.3774,-0.084,48.1,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zeke Uwland,Disposals Over,Over,14.5,2.15,Dabble AU,94.8,$30,16,Disposals,Disposals,QI 90+,11.303,12.111,9.667,11.625,6.084,normal_cc,-3.197,Model strong against,0.2996,0.4651,-0.1655,23.0,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Buller,Goal Scorer Anytime,Over,0.5,1.36,PointsBet (AU),92.3,$50,0,Goals_Avg,Goals,QI 90+,0.751,0.6,1.0,0.75,1.012,negative_binomial,0.251,Model strong support,0.473,0.7353,-0.2623,54.5,QI <60,PASS,False,-0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Campbell Chesser,Disposals Over,Over,14.5,1.85,Dabble AU,91.0,$35,17,Disposals,Disposals,QI 90+,15.179,15.333,,14.5,6.254,normal_cc,0.679,Model neutral,0.5432,0.5405,0.0027,59.8,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,James Worpel,Disposals Over,Over,14.5,1.08,Dabble AU,90.3,$110,17,Disposals,Disposals,QI 90+,17.476,17.5,17.333,17.6,5.814,normal_cc,2.976,Model lean support,0.6956,0.9259,-0.2303,49.5,QI <60,PASS,True,0.0
2026-03-05 23:50:29,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Disposals Over,Over,14.5,2.15,Dabble AU,89.7,$30,14,Disposals,Disposals,QI 80-89,17.122,16.545,18.0,16.8,5.832,normal_cc,2.622,Model lean support,0.6735,0.4651,0.2084,85.5,QI 80-89,B_BET,False,-0.5
2026-03-05 23:50:29,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Clayton Oliver,Disposals Over,Over,19.5,1.10,Dabble AU,88.7,$95,26,Disposals,Disposals,QI 80-89,31.402,31.2,31.8,31.2,5.622,normal_cc,11.902,Model strong support,0.9829,0.9091,0.0738,82.9,QI 80-89,A_BET,True,0.1
2026-03-05 23:50:29,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Liam Ryan,Goal Scorer Anytime,Over,0.5,1.50,PointsBet (AU),88.3,$45,1,Goals_Avg,Goals,QI 80-89,1.777,1.571,3.0,1.667,1.084,poisson,1.277,Model strong support,0.8309,0.6667,0.1642,88.9,QI 80-89,A_BET,True,0.12
2026-03-05 23:50:29,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Oscar Allen,Goals Scored Over,Over,1.5,1.70,Neds,83.1,$40,1,Goals_Avg,Goals,QI 80-89,1.572,1.714,1.0,1.714,0.991,poisson,0.072,Model lean support,0.466,0.5882,-0.1223,52.3,QI <60,PASS,False,-0.0
